age,income_level,education_level,financial_literacy,risk_tolerance,app_usage_frequency,time_reviewing_recs,follow_through_rate,override_frequency,savings_rate_change,investment_returns,budget_adherence,debt_reduction,net_worth_growth,trust_score,perceived_usefulness,perceived_accuracy,rec_type,risk_level,confidence_score,user_satisfaction,continued_usage,explanation_quality,transparency_rating,privacy_concerns,financial_outcomes
39,5,1,1,0.7886149646724064,1,28.95477987547885,0.6077526830956526,0.9680763814507336,0.0225858549395288,-7.971857515828505,0.4193346804192883,0.3540645623550941,0.2645367264865635,88,5,1,conservative,1,0.8610629364797194,1,1,2,5,4,3
68,1,3,1,0.5172690564416094,5,4.412822517382476,0.245352314166211,0.4467145272585203,-0.0565513672185634,11.720875663187638,0.70109758736427,0.6558207673273928,0.1216397121583304,3,1,4,conservative,2,0.0698619206846616,5,1,1,5,2,2
42,1,5,3,0.4401989979554905,7,57.50959825830403,0.0577321592251172,0.5015179603501664,0.1645356760314523,17.864238820636558,0.410731543491012,0.5372756736680381,-0.0302006054408179,89,3,4,balanced,4,0.6776111820995941,4,0,1,4,4,5
39,5,2,5,0.1474525267062839,7,56.62073482655262,0.3910328691273986,0.2466586158054065,-0.1916263528693067,2.91607462739111,0.5046372879774349,0.6771242634825639,0.0514813422324637,19,1,3,aggressive,5,0.1728200514564523,2,0,2,2,2,2
39,5,4,5,0.3281927536093115,4,47.326183045756096,0.2342033709263341,0.4709602524347335,-0.0736907395002016,-6.425779840118555,0.0073530445544269,0.6826711524627593,0.2372579460118981,97,3,5,aggressive,4,0.3445058933940632,5,0,1,2,2,1
66,4,2,1,0.4340193661738752,6,59.488346192289015,0.2195539232298019,0.6619136326370115,-0.1772474408889414,5.371784621963197,0.6917201141346888,0.6287340150599929,0.1576852063958471,66,1,2,balanced,5,0.0615430341348368,2,0,3,3,3,1
69,3,5,2,0.0886004296796172,4,33.124457635215514,0.9598628027134553,0.7511771369540428,0.1066109264886508,0.4649572237589048,0.6613426789447244,0.2661013685373086,0.1602897537335201,79,3,1,aggressive,2,0.269973636855462,4,0,2,3,5,1
59,1,1,4,0.2206119527112112,6,57.80333266493916,0.6163004859257241,0.753868082709913,0.080842981645517,1.244747730499931,0.0384008773263445,0.0390064207628181,0.2467285942753957,86,4,5,aggressive,3,0.7684210711172421,5,1,1,4,5,2
23,3,1,2,0.5982252940637388,7,5.460697396388296,0.5568784431720959,0.5778911126940883,-0.0674591125054731,8.639918724671219,0.3682501073951331,0.4555667819901088,0.2575892229850018,74,2,5,aggressive,5,0.8850153245472586,1,0,2,2,4,4
32,3,5,2,0.7356631142391898,7,22.575164147420907,0.4157751035233219,0.9043597749938572,0.0702651608828291,11.561543397866073,0.9790318407916674,0.8909738846907038,0.2679170287117746,82,4,1,balanced,3,0.221527151902367,1,1,2,4,4,5
60,5,1,1,0.9983475113929496,1,14.297494812399185,0.4289443334301442,0.8174078473061094,-0.04162510952162,-6.681892033805175,0.4207365625686168,0.5694972585185759,-0.0620603226987375,22,1,5,balanced,4,0.4635478392589218,2,1,2,5,5,5
54,4,1,1,0.9331133313435576,3,12.554151963921932,0.5409050038380808,0.7570481146986254,0.1025015165689737,-8.932293075805708,0.5019454051318417,0.8323910417019079,0.1176504007852403,46,5,3,aggressive,2,0.4703240479372064,1,0,1,3,4,4
50,2,1,1,0.6425651995351915,2,9.307373984667889,0.6964298070361072,0.0556055216804606,-0.0183265349053175,19.829909080571447,0.9099301581597186,0.991624342961228,0.1962038084873274,91,4,5,aggressive,5,0.8735753057597342,1,1,2,3,3,1
25,4,4,1,0.421248053294072,4,37.7224048523938,0.7021460961818294,0.0068779622196493,-0.0350881088673337,-3.018149532533445,0.7172618758657564,0.1636162041382762,0.2027707380508055,13,2,3,aggressive,4,0.7627990528758054,1,0,1,1,2,3
61,4,4,5,0.6361773647082327,5,47.097989489091,0.1716939077054495,0.2124472771954729,0.1738919661953203,-8.385084252746228,0.5820701311242236,0.6917776391419823,0.1426864807880015,33,1,2,conservative,1,0.5130772183680499,4,0,3,4,5,2
61,3,3,1,0.785651618080232,6,35.11960556580128,0.500112752076627,0.6635235939134523,-0.0996483600437199,-4.303740127122401,0.7978046813410725,0.6742935737000246,-0.0332850659265303,5,4,2,conservative,4,0.6707472004717734,1,1,4,5,4,2
22,4,2,5,0.1183361909233873,5,9.670799865704373,0.4119580950341019,0.4111974888825458,-0.1518210640013738,-8.831264609546073,0.8643662664559733,0.9799554473582784,0.2189682215766657,90,3,4,conservative,3,0.8473550539093668,3,0,4,5,5,2
56,1,5,5,0.4099048896962882,3,48.856302426074784,0.8705269662693842,0.4024062592993117,0.0338172453037832,1.7543268385151496,0.4568880717372668,0.9856007339528003,0.1880445334059783,77,5,3,balanced,2,0.0095389540255449,5,0,4,1,4,4
21,3,5,1,0.8398022856356172,6,38.52132772265998,0.6314189212183764,0.8845868882296137,0.1877287249136716,14.072053533539728,0.4751083649318354,0.6866786117241295,-0.0655456913803854,27,1,2,aggressive,2,0.4028900310500486,1,1,3,4,1,4
23,1,5,3,0.383832951933044,4,23.901776661492736,0.5325040664159818,0.8955628481318387,-0.0488643145091253,0.2373334927316186,0.3860509356518358,0.2436147919821942,0.0855239298697505,78,4,5,balanced,4,0.9072431672770788,1,1,3,2,4,1
62,2,3,4,0.5718722712271865,1,40.77368743662772,0.1153946421789173,0.9091752640535856,-0.1751852945484874,3.325502206350997,0.9667061400184606,0.798555838130599,-0.0304090401912785,24,1,1,balanced,1,0.7403130308439514,1,1,5,4,5,3
49,3,4,2,0.5877693608621982,5,16.334393775327136,0.6056378893234114,0.3138780765150273,-0.064277893076173,10.267603207023164,0.6971662542903504,0.1070291342110381,0.0349908182851887,67,3,1,balanced,3,0.5428413743340746,3,1,5,1,3,1
69,2,3,5,0.1844762531336393,3,21.36634030115842,0.1172039056802334,0.6910558127392618,0.0023726617278233,5.266822102096405,0.0832230662080723,0.7806993041716287,-0.0927675631177258,63,2,3,aggressive,4,0.5296445270351334,1,1,4,1,3,4
47,3,5,4,0.3622354416522884,4,55.13166474478742,0.337206575565752,0.2716331812743696,-0.1352307973471145,15.843370580639723,0.8629596233130185,0.9101961241446964,0.0601319473643033,94,4,4,conservative,4,0.3477700976044378,1,1,3,5,2,2
64,5,2,3,0.3345112887419321,7,18.139765834613804,0.1428419648143318,0.1906098330744497,0.0632408872225968,15.981070251372696,0.4805599408362681,0.3828333947684352,0.1199507684624841,99,1,5,aggressive,2,0.5205205336415145,5,0,1,5,2,2
52,4,1,2,0.0261967085320647,7,28.729307821318255,0.6920736470243689,0.1846324573473692,0.1990997556040802,-9.702679135265392,0.0687539064224874,0.6306352949830805,0.1478330371308347,48,1,3,aggressive,3,0.6553831994634532,3,0,4,1,1,3
57,5,4,2,0.0241917638913552,4,53.51832710636487,0.2062521138361526,0.342107620863594,-0.0193042096074224,13.341389194495974,0.549717255163311,0.4301427320968263,0.165396138051484,63,1,1,balanced,1,0.4183630384287931,3,0,4,4,2,2
69,2,4,5,0.8316970436757735,4,42.75555966578412,0.391859373188026,0.4299576197798217,-0.0581085773079149,3.8220080072502167,0.4171642789757021,0.4377650549881284,0.234516525240984,78,2,3,balanced,2,0.714153146392174,1,1,1,3,2,4
33,4,3,1,0.2730708099728124,4,4.669990343717462,0.8956747776187787,0.8309491710550684,-0.0397183332662133,19.66521623910989,0.8777494048626249,0.31037088910812,-0.0138148370897079,12,1,5,balanced,4,0.8612322272603858,3,0,5,5,5,2
30,3,4,3,0.5180787662388154,6,9.69087961245925,0.2043163833989703,0.1198910934727121,-0.1539415286419195,4.496962276263055,0.2039946036093873,0.7621296204503246,-0.0518072710246128,28,5,2,conservative,2,0.1546848481848611,2,1,2,5,2,1
67,4,5,5,0.298725573588773,4,1.4626538555430924,0.5078050639587791,0.7349258473948942,0.1533094405704895,19.606878361648924,0.8264646094921829,0.9361765641665052,0.2406148687591703,44,5,5,conservative,2,0.4515470228174244,3,0,1,5,4,5
59,1,5,3,0.9406792451153404,5,38.22438562352064,0.419271661166022,0.5314549141893053,-0.0340697377914592,12.637080836172096,0.5576886911854527,0.9407508592344612,-0.03735487404294,93,1,2,conservative,5,0.4080200912850811,3,1,1,2,5,4
47,4,3,1,0.2592967588657737,3,27.412732099214683,0.0181240410457297,0.2879453426759925,-0.0450902354300634,-2.5418534616008106,0.054610303213469,0.1747812848749338,0.2899040325344781,43,5,2,aggressive,2,0.6874648040497281,3,0,2,3,2,5
36,1,5,1,0.4296568127389351,6,8.922216203234257,0.7927581135728128,0.4928195845328246,0.0638761091721897,6.1518493786087305,0.9718453013254846,0.874743649656566,0.2370152917594548,17,4,2,balanced,2,0.2498674652579293,4,1,5,3,4,1
34,4,2,5,0.8727302504846018,4,57.518113142349456,0.0690459063145997,0.2999420697770226,-0.0231866316275505,19.76406918435748,0.5126152441031999,0.7374314414271221,0.1003506423558396,40,5,3,aggressive,3,0.6402509149522763,4,1,1,4,1,5
36,1,3,1,0.8419335667918086,2,32.24992371279157,0.4742550209769536,0.596081955238306,0.0592933875231384,15.72591823255771,0.2908768542315825,0.2528374006902892,0.2925685699688101,49,1,1,conservative,2,0.877489241731488,4,1,2,5,5,3
45,2,2,4,0.1861014178462773,2,15.271704352660462,0.5606782949389499,0.4338439228552442,-0.175421483947685,-7.078993186263367,0.4694068419892581,0.0672846129215145,-0.0610493083567983,85,3,3,balanced,1,0.4181315997936227,3,1,3,1,1,3
43,5,1,2,0.8026433097957104,3,30.535610698127744,0.6284264566145871,0.1644055290788787,0.1254893374888909,11.191159904299884,0.857857783517489,0.2679972668843779,0.0212263044700406,57,4,1,conservative,4,0.91101569997922,2,0,1,3,1,5
54,3,2,5,0.4581868867378926,7,41.09759963137136,0.6886316293078756,0.1165830745556967,0.176201581151761,0.3673875761243916,0.3049031243850635,0.9122082367815256,0.1552897660162445,87,2,5,balanced,3,0.9931637389334784,3,0,4,2,4,1
43,4,1,3,0.4829688720853552,1,5.498113860440304,0.2532723835227151,0.5466956820721302,0.0595061544637544,-9.790532143589555,0.1926763964867003,0.6331786748957723,0.0400027473892715,84,1,4,balanced,2,0.106092049947952,1,1,3,1,5,4
40,5,1,4,0.1334799724159437,1,17.207525087825626,0.0099787766584493,0.9024130332861034,0.1818263715435243,2.1044290708099886,0.1290712469308814,0.7210546608978718,0.2713490207923167,64,2,5,aggressive,1,0.2330531879848586,2,1,1,5,2,1
26,3,2,5,0.0806015137571246,7,48.61096396215562,0.723443662354912,0.3439576865576855,-0.1394270742520147,-2.9573673482508607,0.2978593983902112,0.2571523511090958,-0.0737495647288729,75,3,3,aggressive,4,0.9503797514820932,4,1,1,2,3,2
29,3,3,1,0.7279393069737652,6,28.120227353757013,0.5356565993475786,0.7330001072226232,-0.0090335242078585,14.566078115614149,0.7800480870400435,0.7193881555748203,0.1197647328243858,57,2,3,conservative,3,0.9583276864813868,5,0,3,5,5,4
18,1,5,1,0.4964611523552997,6,33.2480513799054,0.8361177032072488,0.658661354939767,0.0407226935781789,0.1199182653729646,0.4716263651952617,0.0281215062779237,0.1363465069580458,98,1,1,aggressive,1,0.0977072753867585,2,1,2,4,3,1
18,2,5,1,0.4368507026151795,6,26.53614413035869,0.8213883629006943,0.931554914309481,0.0326946589684746,14.825710818614514,0.2274816036935399,0.3753213457730138,0.1610912495108896,74,1,3,aggressive,2,0.0149985003771366,4,1,3,3,5,5
64,2,1,1,0.7295082286523967,1,3.590096615937302,0.8433261677878832,0.8209810172991409,-0.0394152883643827,-9.98206183495614,0.1661849996097492,0.6267533485423312,0.0022664893327257,74,3,2,aggressive,5,0.1611000232564222,2,0,3,2,5,4
51,5,1,3,0.7655128989911097,2,10.7792370093892,0.4850946599795401,0.566605258905463,-0.0647662362534954,-0.7654254992164251,0.3327294765103791,0.1460965655413202,0.0458265710079457,70,1,3,balanced,5,0.9960127833822484,2,1,1,5,4,3
49,2,3,4,0.1589081676693535,1,27.286956685771564,0.3336283958368656,0.6570304982341073,-0.1492703909798325,-2.765043570767141,0.9399243728857088,0.8230035744469347,0.237472211865991,100,3,1,aggressive,3,0.1799996166106868,3,1,3,3,3,4
65,4,4,2,0.6102251494776413,5,13.341942459067742,0.79155820259137,0.8983864665840349,-0.0433030197750887,-2.9929791679416704,0.3430267125900244,0.2350312988119186,-0.022022892411936,88,3,1,conservative,1,0.5025476067220231,1,0,5,3,3,1
42,2,2,3,0.1353540822776855,4,3.9487626909210456,0.4512941130292549,0.3995187845869348,-0.1349356739578059,-7.954401407036119,0.9881240759546354,0.6522811128184463,0.2307471388693448,76,1,2,balanced,4,0.848417726430511,5,1,2,3,3,4
57,5,1,3,0.7513750860290457,6,50.7753301790576,0.1834421964034345,0.3267947058577773,0.0937462705968873,-4.3862718876849485,0.4852304557653562,0.4051971425753297,0.1250621691610969,43,5,1,balanced,1,0.0204016106882063,4,1,1,5,4,3
62,2,5,2,0.6569551562671395,2,58.89035922068283,0.8549740195614743,0.0108110836351963,-0.116467625802164,6.666487096568595,0.1791639182901508,0.5960435954776472,0.2048750044776328,23,3,4,aggressive,5,0.6044889822584595,2,0,1,1,5,2
18,4,3,2,0.956614621083458,3,47.79542956580762,0.8825598767723473,0.8265510741914642,-0.1765738778861864,-1.2591678148676664,0.8911400917935094,0.1074505526289081,0.1854429465053886,27,1,5,balanced,3,0.2770254488696243,5,1,3,4,3,1
